upi_id,account_age_days,transaction_count_last_24h,transaction_velocity_1h,average_transaction_interval,average_transaction_amount,device_change,transaction_amount,new_recipient,similar_transactions_last_10min,location_change,ip_address_change,vpn_usage,transaction_time,merchant_transaction,blacklist_flag,is_fraud
user252@upi,719,4,0.466728094,99.98516255,18530.2384,1,24589.47242,0,2,0,0,0,6,0,0,0
user253@upi,1489,1,0.076722827,111.5289079,15880.86237,1,43631.88262,1,4,1,0,1,1,1,0,1
user254@upi,1444,5,0.166052521,75.41073947,18456.46866,0,15076.90489,1,1,0,0,0,14,1,1,1
user255@upi,658,14,0.061104668,47.39342232,13358.77572,1,7971.4921,1,3,1,0,1,23,0,1,1
user256@upi,327,9,0.499302946,30.48372214,4789.316384,1,7049.552715,0,2,1,1,0,17,1,0,1
user257@upi,1710,6,0.106337297,117.8562221,17901.01241,0,41351.46055,1,3,0,1,1,3,1,1,1
user258@upi,1258,4,0.114139969,117.9623998,3766.875016,1,38076.66946,1,4,0,0,1,17,0,0,0
user259@upi,1852,0,0.94104826,110.9972338,4339.904965,0,24887.2906,0,3,0,0,0,22,1,1,1
user260@upi,1267,12,0.872655072,94.28029799,5494.153504,0,13750.82269,1,3,1,0,0,4,0,0,0
user261@upi,693,17,0.452086597,39.09354525,6154.501599,1,33883.88265,0,2,1,0,0,15,0,0,1
user262@upi,673,12,0.985805321,98.04005802,10338.14488,1,1931.270541,0,4,1,0,0,12,1,1,1
user263@upi,1860,17,0.000186528,49.05516207,14297.80147,1,28415.70851,1,3,1,0,0,8,1,0,1
user264@upi,1407,4,0.613979456,39.21277178,18531.54267,1,19927.27419,0,2,0,1,1,4,0,0,1
user265@upi,1705,12,0.616428177,89.38384302,1859.907988,1,48893.20309,1,3,0,0,1,7,1,1,1
user266@upi,1641,3,0.457443056,9.558471314,19091.95031,1,25382.93685,0,2,0,1,1,17,0,0,1
user267@upi,1505,16,0.396947973,5.827526795,18434.32705,1,27617.86494,0,4,0,1,1,2,1,0,1
user268@upi,1266,2,0.455383135,53.75444366,1174.585914,0,35621.00955,0,1,0,1,0,5,0,0,0
user269@upi,1725,16,0.414960436,53.4766561,7270.39064,0,24232.07867,0,2,1,1,1,10,0,1,1
user270@upi,1146,10,0.730492477,107.4772984,16281.55347,0,11236.18528,1,2,1,1,1,22,1,1,1
user271@upi,1863,19,0.135355435,15.13837155,12270.37326,1,26868.51955,1,3,0,1,1,13,1,0,1
user272@upi,1530,3,0.197639221,14.79407129,15603.96947,1,47214.00086,0,4,1,1,0,23,1,1,1
user273@upi,451,1,0.180518228,17.69431206,14408.76344,1,20501.4503,1,0,1,1,0,18,0,0,1
user274@upi,573,19,0.262470585,3.568351355,9985.725251,0,33985.25134,1,0,1,1,1,6,0,1,1
user275@upi,1301,15,0.525258419,8.607808538,920.2391144,0,48901.9291,1,1,0,0,0,23,1,1,1
user276@upi,1543,17,0.111208747,79.18438402,11726.93722,0,41497.81643,1,4,1,0,1,9,1,1,1
user277@upi,1840,7,0.868169295,51.79011949,1066.476396,1,32955.11631,1,2,0,1,0,14,0,0,0
user278@upi,1419,2,0.297361531,91.63236805,12114.16168,0,36802.46445,1,0,1,1,0,5,1,1,1
user279@upi,1420,8,0.162537987,119.1117262,16028.17616,0,46824.79757,1,1,1,1,0,19,1,0,1
user280@upi,1146,19,0.67562131,79.08416173,11741.3358,1,47988.0077,0,4,0,0,1,5,0,0,1
user281@upi,1646,5,0.038086301,6.054668474,19940.73391,0,48448.71683,1,1,0,0,0,15,1,1,1
user282@upi,1658,9,0.619968565,12.54754377,9171.743354,0,31285.82499,0,0,0,1,1,8,0,0,1
user283@upi,961,9,0.698198431,105.7204902,15001.66653,0,19241.73538,0,3,0,1,0,18,0,1,1
user284@upi,1114,12,0.214916531,63.29951335,13377.54451,1,6666.324917,0,3,1,1,1,17,1,0,1
user285@upi,708,16,0.041964073,98.98045913,19829.49066,0,19283.54459,1,4,0,1,1,4,1,0,1
user286@upi,122,8,0.363645359,102.7934803,14293.0582,1,47148.34318,1,1,0,1,1,15,1,0,1
user287@upi,11,16,0.09859423,111.320945,3364.211556,1,44490.95606,0,2,1,1,1,6,0,1,1
user288@upi,651,8,0.11647785,113.9795047,19114.80236,0,26187.74651,0,0,1,0,1,18,0,0,0
user289@upi,229,8,0.254261231,66.57909558,13388.76681,0,26854.99426,1,3,1,0,1,4,0,1,1
user290@upi,1599,0,0.295467925,40.92242067,1280.830793,1,15452.92828,1,3,0,0,0,19,1,0,0
user291@upi,864,1,0.529970341,115.4237849,13185.60929,1,22730.84942,1,1,0,1,1,10,0,0,1
user292@upi,1769,15,0.678391886,65.68876872,17674.07619,1,35725.28021,0,3,1,1,0,22,0,0,1
user293@upi,1258,0,0.592770941,7.710326755,11583.13305,1,20127.51198,0,1,1,0,1,17,0,0,1
user294@upi,394,9,0.148360337,77.13318601,7144.990797,1,9407.313765,1,0,1,0,1,6,1,1,1
user295@upi,1436,17,0.172086032,70.52217005,16436.10172,0,27047.57035,1,1,0,1,0,17,0,0,0
user296@upi,1671,7,0.87876925,107.4951447,15671.98896,1,11274.5922,0,3,1,0,1,2,1,0,1
user297@upi,1163,10,0.558352315,78.3824627,10929.22487,0,48714.63493,1,1,0,0,0,4,1,0,1
user298@upi,1086,1,0.869937833,41.88629094,3171.799221,1,19523.0923,1,3,0,0,1,22,0,0,0
user299@upi,1717,7,0.371546511,115.9470871,5094.631062,0,45484.15193,0,4,1,0,0,12,0,1,1
user300@upi,739,7,0.614400007,96.19433832,14795.83105,1,11285.44429,0,3,0,1,0,15,0,0,0
user301@upi,1705,16,0.523663416,75.65011421,16141.03509,0,9468.558175,0,3,0,1,1,21,1,1,1
user302@upi,1743,14,0.31912349,35.15102441,5657.379033,0,30848.88744,0,3,0,1,0,11,1,0,0
user303@upi,1449,16,0.469915372,44.82483556,7422.903036,1,38971.16012,1,4,0,1,0,6,1,1,1
user304@upi,256,12,0.502490877,80.39639089,1644.874516,1,28342.56055,0,2,0,0,1,21,1,1,1
user305@upi,845,18,0.200770975,8.637698216,14297.89277,0,11497.48622,1,3,0,0,1,12,0,0,0
user306@upi,1472,4,0.315010372,30.801671,171.1931375,0,1904.339201,1,2,1,0,1,0,0,1,1
user307@upi,212,11,0.791409751,85.66811201,1026.176272,0,30918.25817,1,0,0,1,0,14,1,0,0
user308@upi,1217,0,0.915788239,57.60222118,186.4469489,1,6560.550896,0,1,1,1,0,20,1,0,1
user309@upi,132,4,0.359794094,48.28722778,12941.85971,1,17165.38759,0,2,0,1,0,11,1,1,1
user310@upi,410,7,0.306972282,18.17491469,8406.003841,1,33792.47984,1,0,1,1,1,16,1,0,1
user311@upi,776,12,0.195197165,53.02188414,6021.180551,1,4910.191795,1,1,1,0,1,22,1,0,1
user312@upi,303,7,0.678491169,92.48303649,18262.75011,0,6371.301474,0,3,1,1,0,19,1,1,1
user313@upi,289,10,0.323099702,31.68154153,3936.775614,1,3092.693703,1,3,0,0,1,4,1,0,0
user314@upi,1870,0,0.987749539,0.647825062,7848.423407,1,49803.99565,1,3,0,0,1,16,1,0,1
user315@upi,893,12,0.325684802,80.22058814,18812.20484,1,19359.96766,1,4,0,0,1,23,0,1,1
user316@upi,1643,18,0.394136047,116.7151925,8599.4206,1,45290.70044,1,4,0,1,1,14,0,1,1
user317@upi,207,2,0.603334196,72.81918763,11138.40434,1,14686.34606,1,4,0,1,1,19,1,0,1
user318@upi,991,16,0.801684293,14.39062307,1698.703645,0,37662.59623,1,4,0,0,0,18,0,0,0
user319@upi,1940,4,0.469518665,38.48797108,15824.3111,1,10961.14015,1,0,1,0,0,0,0,1,1
user320@upi,1544,19,0.422656034,104.1169938,8512.899664,0,24921.25224,1,0,0,1,1,3,0,0,1
user321@upi,761,7,0.995637834,27.90816891,16030.25098,1,41232.54081,0,3,0,1,1,2,1,1,1
user322@upi,153,13,0.010493641,72.92350842,5150.573087,1,40818.5566,0,1,0,1,0,7,1,0,1
user323@upi,618,3,0.895065289,48.32054499,8507.327136,1,39716.09306,1,4,1,1,0,8,1,1,1
user324@upi,1234,10,0.149140826,24.94124657,15752.32383,1,41188.48331,1,1,1,0,0,11,0,0,1
user325@upi,1157,19,0.785925276,97.60882723,19480.16756,0,10581.49934,0,0,1,0,0,4,1,0,0
user326@upi,196,14,0.61793156,89.13975318,1286.547935,0,24115.99147,0,4,1,0,0,8,0,1,1
user327@upi,1359,18,0.341847285,79.39092792,16267.87793,1,24248.72502,0,0,0,0,1,0,1,0,0
user328@upi,473,6,0.873874956,28.36039083,6083.712446,0,44526.21934,1,0,0,0,0,22,1,1,1
user329@upi,1382,18,0.012907228,11.74284033,11059.79129,0,14851.62255,0,2,1,0,0,10,0,1,1
user330@upi,1804,18,0.226690652,69.13911958,5872.836073,1,46575.47971,0,0,1,1,0,6,1,1,1
user331@upi,669,10,0.566892796,66.44134002,12307.5649,0,22545.27886,1,3,0,0,0,21,0,0,0
user332@upi,773,4,0.35154226,22.60620112,7140.67633,0,33492.65229,0,0,1,1,1,19,1,0,1
user333@upi,964,4,0.610377495,6.749603318,6738.93633,1,13451.46678,1,4,1,1,1,13,1,1,1
user334@upi,1965,7,0.024110193,9.685014503,854.9724274,1,20520.80236,0,3,1,0,0,2,1,1,1
user335@upi,412,9,0.11645893,119.1325184,3024.512077,0,35492.94859,0,0,1,1,0,10,0,1,1
user336@upi,1379,5,0.12709624,94.03006737,18349.85616,1,25642.22962,0,3,0,0,1,16,1,0,0
user337@upi,1996,14,0.189283646,110.6384971,19965.72083,1,46536.0935,0,0,1,0,0,17,0,1,1
user338@upi,1544,15,0.459331441,23.40656667,15632.35946,1,36858.87705,0,3,0,1,0,18,0,1,1
user339@upi,156,16,0.7521287,115.2682244,5807.571233,0,28224.50225,1,1,1,1,1,17,0,0,1
user340@upi,1181,7,0.905538838,17.11852218,8108.658255,1,44334.62114,1,2,1,1,1,5,1,1,1
user341@upi,873,7,0.83537253,61.08981943,14816.11875,1,33281.16388,0,3,0,1,0,14,1,0,0
user342@upi,1744,8,0.196887872,99.56348213,19373.41978,0,32369.55047,1,4,0,1,0,6,1,1,1
user343@upi,1853,1,0.441150552,41.97640254,9163.876298,0,12326.10294,0,2,1,1,1,4,1,1,1
user344@upi,498,14,0.199411598,50.97942398,16607.49606,0,19748.89971,0,2,1,1,1,4,1,1,1
user345@upi,938,17,0.264471817,15.38221324,19503.87156,0,34168.34959,0,0,1,1,1,6,0,0,1
user346@upi,1969,2,0.503546982,14.7506256,17482.1161,0,44590.66766,0,3,0,1,0,21,0,0,1
user347@upi,1673,16,0.068109025,74.34818697,4620.279961,1,15784.21821,0,2,1,0,0,11,0,0,1
user348@upi,560,3,0.21817433,81.06388423,259.8340911,0,10782.12624,1,4,1,0,0,7,0,1,1
user349@upi,347,3,0.935378161,93.27990169,9892.425937,1,29688.86198,1,4,0,1,1,17,0,1,1
user350@upi,881,13,0.466116293,66.80184632,10674.08055,0,3369.182934,1,4,1,1,0,17,0,1,1
user351@upi,650,8,0.445386526,77.49111507,4104.882255,1,35729.93966,1,0,1,1,1,16,1,1,1
user352@upi,1812,8,0.014567155,1.622072604,5765.0204,1,35159.89578,0,1,1,0,0,22,0,0,1
user353@upi,1986,17,0.247399747,19.46048726,15326.5479,0,17754.75189,1,3,0,0,1,10,0,1,1
user354@upi,482,9,0.866292436,118.1897719,9459.910448,0,44634.95589,0,2,1,1,0,14,0,1,1
user355@upi,1979,3,0.164628428,9.119220758,6415.346264,0,25114.03527,0,3,1,1,1,19,0,0,1
user356@upi,160,11,0.41512494,81.45458667,12490.25794,0,32291.78989,1,2,1,1,1,5,1,1,1
user357@upi,1448,7,0.014330906,21.12991596,13089.91914,0,10486.82831,1,0,1,1,1,11,0,0,1
user358@upi,1331,1,0.478335482,86.00623029,15410.97596,0,20872.84335,0,3,0,0,1,22,1,1,1
user359@upi,1644,12,0.021021107,84.71884836,3218.514986,1,43122.25284,0,0,1,0,0,6,1,0,1
user360@upi,272,15,0.819609553,28.10388717,14856.19332,1,10654.84799,0,0,1,1,1,7,0,1,1
user361@upi,1797,1,0.824853767,32.35612791,12028.625,1,19534.81314,1,3,1,1,0,3,0,0,1
user362@upi,153,10,0.787742188,78.57248563,1245.68012,1,15910.64646,0,3,1,0,0,2,1,0,1
user363@upi,355,9,0.283364069,46.81032465,15571.168,1,7563.998141,0,2,0,0,1,2,0,1,1
user364@upi,633,14,0.837237218,23.34575636,7723.297599,0,14492.99873,0,4,1,1,1,9,0,1,1
user365@upi,1026,16,0.542998133,87.80155185,6674.580593,0,11646.28646,0,0,1,1,0,23,0,0,0
user366@upi,1605,7,0.373808109,18.49770292,9016.695516,1,46180.44559,1,1,0,0,0,14,1,0,1
user367@upi,890,17,0.62532996,102.6772397,6988.884038,1,37056.52944,1,2,1,0,0,12,0,1,1
user368@upi,11,8,0.012341046,61.76034289,6831.883285,0,15811.91807,0,2,0,0,0,18,1,0,0
user369@upi,906,7,0.142960878,12.68407247,16180.74559,0,38169.31927,1,4,1,1,0,7,1,1,1
user370@upi,1337,13,0.742293538,83.28868002,2577.654562,0,1116.776252,0,4,0,0,0,17,1,1,1
user371@upi,263,17,0.244161609,62.29956475,19414.94135,0,26330.97029,1,0,0,1,0,4,0,1,1
user372@upi,1685,19,0.598009117,35.76690862,11143.13972,1,12524.22484,1,2,1,0,1,20,1,1,1
user373@upi,462,19,0.385102603,50.70472563,3740.187569,1,5724.96037,1,2,0,0,0,6,0,1,1
user374@upi,1070,11,0.854805779,35.80052923,2711.18811,0,44189.08883,1,1,0,0,0,4,1,1,1
user375@upi,1193,18,0.952415306,31.56310029,11871.03969,0,9975.033308,0,0,1,1,1,18,0,0,1
user376@upi,1024,13,0.883564728,19.6330105,12696.68893,1,41121.33074,0,0,1,1,0,16,0,1,1
user377@upi,18,16,0.270619995,43.53205598,1155.212843,1,20667.00165,0,4,1,0,0,18,1,0,1
user378@upi,1266,2,0.194162869,30.11846476,4935.738091,1,724.3955943,1,0,1,1,1,3,1,1,1
user379@upi,1132,6,0.474434894,82.01213845,15929.69223,0,36629.31614,1,1,1,0,0,21,1,1,1
user380@upi,1692,16,0.007334151,82.06520894,1087.530092,1,29822.02431,0,0,1,1,0,23,0,1,1
user381@upi,825,11,0.025809393,60.22082911,17116.26441,0,17215.15244,1,3,1,0,1,6,0,0,0
user382@upi,217,8,0.55329064,93.3533433,13197.43328,0,14084.48124,1,3,1,0,1,23,0,1,1
user383@upi,1164,14,0.520449404,100.9607663,8745.022861,0,3693.825706,0,1,1,1,0,21,1,1,1
user384@upi,413,17,0.994581989,69.57197489,6994.013695,1,47071.86549,1,4,0,0,1,5,0,1,1
user385@upi,161,12,0.201841835,74.27221953,483.0543806,1,24704.30439,0,2,0,1,1,13,0,1,1
user386@upi,63,7,0.258103929,33.94630917,16521.77742,0,4285.370634,1,0,0,0,0,21,0,0,0
user387@upi,1153,13,0.113540642,107.3843041,2940.164894,1,43435.29909,0,4,0,1,1,18,1,0,1
user388@upi,1706,7,0.91754301,2.904725331,6259.885638,0,13948.87031,1,4,0,0,1,19,1,1,1
user389@upi,1953,13,0.777811244,41.83229633,11425.22891,1,10188.09976,1,0,0,0,0,10,0,1,1
user390@upi,637,6,0.822339111,86.61605059,4995.252741,0,14054.06254,1,2,0,1,0,21,1,0,0
user391@upi,596,11,0.902763788,9.610741161,9993.095229,0,28232.92722,1,0,1,0,1,6,1,1,1
user392@upi,1658,10,0.524899987,21.98034329,16205.92229,1,3712.08366,1,2,0,1,1,2,1,0,1
user393@upi,1453,10,0.451193191,70.71428734,9463.704902,1,24093.02789,0,1,0,0,0,19,1,0,0
user394@upi,1455,12,0.330391474,67.19924058,18984.64915,0,44788.21482,1,2,0,0,0,21,1,0,1
user395@upi,113,17,0.589214614,88.67139554,16965.26235,1,9416.698076,0,4,0,0,1,16,1,0,0
user396@upi,1885,1,0.454278397,97.51351669,6727.480784,0,16566.12672,0,1,0,0,0,10,1,0,0
user397@upi,263,14,0.451565587,15.42954942,8059.246279,0,19812.13703,0,3,1,1,0,14,1,0,0
user398@upi,1260,19,0.936927864,2.205718773,8524.201868,0,29315.17337,1,1,0,1,1,6,1,0,1
user399@upi,1145,17,0.984031514,82.75662236,12560.97111,0,45963.51978,0,2,0,1,1,14,0,1,1
user400@upi,519,14,0.796484389,36.16701549,5807.235011,0,19733.01502,1,1,1,0,0,16,0,0,0
user401@upi,1506,18,0.75675809,75.11806967,19388.05786,0,3466.950505,1,1,0,1,0,10,1,1,1
user402@upi,108,11,0.680558162,18.06535057,12212.81599,0,17404.06356,1,3,1,1,1,11,1,1,1
user403@upi,162,12,0.166074852,56.2848056,8048.093009,0,9512.369776,0,2,1,0,0,12,1,1,1
user404@upi,1894,10,0.059105821,60.53096953,12935.69533,1,32592.2062,1,4,1,1,1,10,1,0,1
user405@upi,923,4,0.690726315,70.20933796,7968.55971,1,1472.812837,1,1,0,0,0,10,0,0,0
user406@upi,1929,0,0.728786222,61.58040196,16374.13405,0,14603.57925,1,0,0,0,0,8,1,0,0
user407@upi,887,2,0.046972991,59.48289243,11400.03511,0,27263.22363,0,4,1,1,0,10,0,1,1
user408@upi,347,18,0.92805175,39.92809848,935.2130178,0,13873.93696,0,1,0,1,1,3,0,1,1
user409@upi,1739,6,0.091140639,8.541628358,3617.461662,1,27554.25421,0,4,0,1,1,1,0,1,1
user410@upi,831,11,0.285900534,10.74242362,17313.38006,0,5744.468986,0,0,1,1,0,22,0,1,1
user411@upi,1196,14,0.672389813,52.05339293,11301.70654,0,47140.84634,1,4,1,0,0,3,0,0,1
user412@upi,1753,4,0.169872594,42.69517534,19011.83518,0,14552.4313,0,4,0,1,1,13,0,1,1
user413@upi,966,14,0.055415888,61.93617656,1541.204026,1,46150.81196,1,0,1,0,1,4,1,0,1
user414@upi,1714,7,0.331146489,36.58058031,5975.686539,1,16298.51362,0,0,1,1,0,16,1,1,1
user415@upi,170,9,0.765971575,82.54921097,3951.513127,1,39094.19116,1,0,0,0,1,11,0,0,0
user416@upi,1613,15,0.413678679,103.6745786,11121.42182,0,12316.906,0,3,0,1,1,5,1,1,1
user417@upi,810,7,0.652972922,35.86358265,7717.577338,0,33491.74743,0,0,1,1,0,11,0,0,0
user418@upi,407,0,0.579619097,23.15808095,3229.743328,1,16192.57353,0,4,0,0,0,14,1,1,1
user419@upi,1310,11,0.022218482,13.94166891,12890.76309,0,25462.86487,1,0,0,1,1,22,0,0,1
user420@upi,825,4,0.988539987,73.95048487,10772.33748,1,33693.96915,1,1,0,1,1,18,0,0,1
user421@upi,1949,2,0.041428089,53.26271894,5567.251401,1,29448.23644,0,0,0,1,0,9,1,0,0
user422@upi,1537,0,0.967802738,22.56188606,9647.45002,0,28818.26686,0,0,0,1,1,1,0,1,1
user423@upi,1929,3,0.549864178,78.376408,14940.19247,0,3293.384975,0,2,0,0,0,11,1,0,0
user424@upi,1425,7,0.963159027,17.81798196,4184.906324,0,12461.35084,0,4,1,0,0,11,0,0,0
user425@upi,1168,2,0.114753599,66.5160847,5928.824359,0,28596.2461,0,4,1,1,1,6,1,0,1
user426@upi,1228,9,0.490408519,63.2578058,6987.608643,1,925.6771887,0,1,1,0,0,0,1,0,1
user427@upi,410,1,0.169504092,88.10733614,14959.8561,1,12539.70631,1,3,1,1,0,17,1,0,1
user428@upi,649,10,0.050974877,6.613156793,16953.75973,1,11466.97012,1,2,1,0,0,2,1,1,1
user429@upi,1066,9,0.617529115,106.5447518,7590.131079,1,12500.30695,1,1,0,0,0,19,1,0,0
user430@upi,697,13,0.207783421,84.35900714,6002.75515,1,26785.11888,1,1,0,0,0,4,0,1,1
user431@upi,469,6,0.587697018,25.9351198,17799.99049,1,29102.1981,1,4,1,1,1,19,0,0,1
user432@upi,964,1,0.112364482,22.00864183,19987.36215,0,45450.80974,1,2,0,0,0,14,1,1,1
user433@upi,1916,8,0.331986471,51.7992257,13440.03743,1,19307.69214,0,4,1,0,0,9,0,1,1
user434@upi,479,15,0.781632558,98.10783955,19800.61424,0,46329.68007,0,3,0,1,0,18,0,1,1
user435@upi,1408,12,0.437051522,101.1539992,13233.32893,0,32601.19771,0,4,1,0,1,0,1,1,1
user436@upi,1055,8,0.627745415,62.45473106,14695.85941,1,45633.89319,0,0,0,1,0,6,1,1,1
user437@upi,759,19,0.647457941,103.2973035,7834.254431,1,41675.27036,0,4,1,0,0,21,0,1,1
user438@upi,1703,3,0.843755044,0.653245103,8716.054185,0,34382.24635,1,0,0,1,0,17,1,0,0
user439@upi,47,9,0.324922794,4.220955784,2968.299713,0,17811.73392,1,1,1,0,0,1,1,0,0
user440@upi,239,11,0.687295563,109.4185912,16472.72529,1,12063.11128,1,3,0,1,1,18,1,0,1
user441@upi,1398,16,0.961615807,93.03983159,18628.07471,1,11127.34786,1,0,0,0,1,23,0,0,0
user442@upi,572,13,0.730243334,54.08472699,12506.41886,0,47609.17013,1,3,1,0,0,23,1,1,1
user443@upi,447,13,0.489870477,90.43321578,6938.581438,1,47929.10642,0,4,1,1,1,9,0,1,1
user444@upi,1809,1,0.630717444,114.6767354,3164.924875,1,36244.32036,1,4,1,0,1,14,1,1,1
user445@upi,1316,19,0.739682898,92.65074287,5376.608971,1,44190.96124,1,1,1,0,1,9,0,0,1
user446@upi,36,10,0.612275766,101.0845601,5182.667375,1,45950.61819,1,4,1,1,0,9,1,0,1
user447@upi,235,15,0.016675813,91.27278977,12309.20489,1,25582.69426,0,0,1,1,0,11,1,1,1
user448@upi,1310,18,0.194773498,20.18533109,18906.24556,0,31456.69393,0,1,1,0,0,7,1,0,0
user449@upi,807,5,0.810468217,100.0288932,1060.61055,1,20943.53735,0,3,1,1,0,22,0,1,1
user450@upi,1642,18,0.272650647,23.4130584,120.3437619,1,20930.35331,0,1,0,0,0,13,0,1,1
user451@upi,293,4,0.73156212,107.1133594,12043.62069,0,1931.061643,0,3,0,1,0,1,0,0,0
user452@upi,888,3,0.372120215,55.03798777,5752.803195,0,21696.73481,0,2,0,1,1,16,0,1,1
user453@upi,969,14,0.521884328,81.23721028,17622.91201,1,33677.75568,1,0,0,1,1,5,1,0,1
user454@upi,1514,3,0.0679733,59.66890175,6612.281127,1,21104.88848,1,0,1,1,1,7,1,0,1
user455@upi,462,19,0.181225561,11.27891153,5865.778251,0,43621.75975,1,3,0,0,1,0,0,0,1
user456@upi,1029,9,0.957196964,34.88667691,5463.261362,1,16634.82199,0,4,0,1,1,2,0,0,1
user457@upi,1862,2,0.890138053,118.0478225,2982.571263,1,6642.775508,0,4,1,0,0,14,0,1,1
user458@upi,825,4,0.652275111,115.2857702,11672.45644,1,40579.81895,0,2,0,0,0,16,0,1,1
user459@upi,668,5,0.459644597,38.45842772,3447.450686,0,33700.65644,0,3,1,0,1,6,0,1,1
user460@upi,1549,7,0.675761293,119.5556165,8550.16008,1,12098.55592,1,2,0,0,0,13,0,1,1
user461@upi,556,6,0.618610289,101.4661435,9273.34384,1,26827.19829,0,3,0,0,0,23,1,0,0
user462@upi,1225,9,0.568552256,73.31513993,507.7917329,0,20098.59841,0,2,1,1,0,2,0,0,0
user463@upi,1082,5,0.059177072,4.814954431,434.4648684,1,46943.60022,0,3,1,1,0,17,0,1,1
user464@upi,1545,13,0.632802611,108.1736195,10452.23251,1,30370.53123,0,0,0,0,0,21,0,0,0
user465@upi,26,3,0.768920045,66.89151351,13951.09117,1,7927.879167,0,2,0,0,1,4,1,0,0
user466@upi,1205,12,0.994081655,104.2171381,18848.6354,1,25112.40115,1,2,0,1,1,19,0,1,1
user467@upi,1253,19,0.011078553,100.1314944,3664.473755,0,43129.21606,0,3,1,0,1,21,1,1,1
user468@upi,167,16,0.730173453,99.96074582,2154.850308,0,33578.11853,0,1,1,1,0,14,1,0,0
user469@upi,486,6,0.571789316,83.78086329,1136.549348,1,42124.17928,1,1,1,0,0,5,0,1,1
user470@upi,1079,3,0.434052176,34.96981664,8777.2275,1,12527.4617,0,0,1,1,0,2,1,0,1
user471@upi,1406,13,0.127570175,40.33923093,12500.63261,1,44418.68534,0,4,1,1,0,17,0,0,1
user472@upi,527,2,0.409085149,37.01630551,16827.0118,1,37783.01048,1,4,1,0,1,23,1,1,1
user473@upi,108,4,0.354377183,2.405519944,13684.63316,0,36448.39863,1,0,0,1,0,19,0,1,1
user474@upi,1925,15,0.302829889,69.90826911,4246.379703,0,17333.58808,1,4,1,0,1,21,0,1,1
user475@upi,1778,19,0.730879623,83.86004045,9289.230291,0,44384.02661,1,3,1,1,1,2,1,0,1
user476@upi,1070,3,0.700725521,102.4639192,18215.89229,1,31902.58908,1,1,0,1,1,7,0,1,1
user477@upi,289,1,0.589020091,16.81985201,6602.147143,1,42593.45545,1,0,0,0,1,18,0,1,1
user478@upi,1382,17,0.938664813,65.30197788,10024.73427,1,18054.96308,1,3,1,1,0,17,1,1,1
user479@upi,506,18,0.349854384,0.960976881,19175.45016,0,7291.148032,1,0,1,1,0,14,1,1,1
user480@upi,311,18,0.243801938,11.41123773,14720.68931,0,16623.53564,1,1,1,0,1,22,0,0,0
user481@upi,190,16,0.655903313,6.505409305,14980.03367,0,22768.66473,1,4,1,1,0,13,1,1,1
user482@upi,616,13,0.198814061,87.05736408,5121.446688,0,26675.03468,0,3,0,0,0,15,0,0,0
user483@upi,1132,18,0.315010507,9.727147665,8352.492554,0,25545.35269,1,1,0,0,0,2,1,1,1
user484@upi,709,12,0.22460244,85.97435779,1738.609046,1,27307.26908,1,0,0,1,1,14,1,1,1
user485@upi,1002,11,0.069153568,29.95496453,12169.86475,1,42086.8712,1,2,1,0,1,18,1,1,1
user486@upi,1149,5,0.827498742,105.3255553,2164.230274,1,8513.361297,1,3,0,1,1,7,0,0,1
user487@upi,200,3,0.254540543,97.5779986,16734.60069,0,15809.40425,1,0,1,1,1,1,0,1,1
user488@upi,262,18,0.473027503,114.9396261,16309.62036,1,44431.53844,0,0,0,0,1,16,0,1,1
user489@upi,990,15,0.043315273,106.0514419,10718.74151,1,28027.30565,0,1,1,1,1,11,0,1,1
user490@upi,937,12,0.699339466,111.9995303,2909.204061,0,29173.65962,0,0,1,1,1,18,0,0,1
user491@upi,1194,3,0.330561002,103.0490876,609.0217656,0,23908.34661,1,3,0,1,0,10,1,1,1
user492@upi,1289,16,0.744736728,83.20582807,15954.50248,0,27453.242,1,3,0,0,1,17,0,1,1
user493@upi,1356,0,0.41240306,20.43109826,12042.79562,1,9912.005731,0,0,1,0,0,12,1,0,1
user494@upi,137,17,0.195755606,32.60490226,14247.49977,0,27347.8763,1,1,0,1,1,13,1,0,1
user495@upi,27,19,0.513175082,25.52723594,6145.761802,1,49858.68466,1,3,1,0,0,11,1,0,1
user496@upi,1826,16,0.13050456,72.43029452,10238.70648,1,28306.71817,0,2,1,1,0,14,0,0,1
user497@upi,1768,14,0.44053916,60.43439256,14968.76599,0,2229.679256,1,4,0,1,0,22,1,1,1
user498@upi,575,10,0.317305477,104.0495997,9305.009835,1,39823.81786,1,1,0,0,0,20,0,1,1
user499@upi,579,12,0.911959584,114.320744,12067.54603,0,19829.80668,1,1,1,0,1,7,0,0,0
user500@upi,1356,0,0.060928722,48.58318675,15815.59241,0,7692.270664,1,4,1,0,1,1,0,0,0
user501@upi,1905,16,0.694017414,60.76206639,4382.890841,1,43127.36511,1,4,1,1,1,7,0,0,1
user502@upi,695,5,0.182751166,116.5819628,1411.984898,1,9906.683044,1,3,1,0,1,22,1,0,1
user503@upi,1825,3,0.319045074,33.14867299,10683.28787,1,46039.16182,1,0,1,1,1,4,0,1,1
user504@upi,635,19,0.415514063,95.08689304,1336.302837,0,22095.40656,0,0,1,1,1,1,1,0,1
user505@upi,1321,15,0.908015089,27.02878828,15354.49016,1,37142.11383,0,2,0,1,1,9,1,0,1
